doi,regex_label,exemplar,alpha,pre,post,all,regex_inclusion,regex_exclusion,location_start,location_end,alpha_string,substring_between_cronbach_and_estimate,substring_immediately_before_estimate,substring_immediately_after_estimate,exclude_master,exclude_comparison_present,exclude_comparison_present_immediately_before_estimate,exclude_comparison_present_immediately_after_estimate,exclude_comparison_present_after_estimate,exclude_cutoff_present,exclude_range_present,exclude_p_present,exclude_significance_present,exclude_doi_present,exclude_psychometrika_present,exclude_odd_string_present
10.1037_0278-6133.23.5.457,test-retest reliability,1,NA,"n at time 2, followed by the test-retest reliabili",ty. the intercorrelations for all of the scales are,"n at time 2, followed by the test-retest reliability. the intercorrelations for all of the scales are",test(-| )retest reliabilit,none,13754,13775,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.23.5.492,test-retest reliability,1,NA,d 31 min; unpublished data). test-retest reliabili,ty of met hours/week of exercise over the 1-year st,d 31 min; unpublished data). test-retest reliability of met hours/week of exercise over the 1-year st,test(-| )retest reliabilit,none,32371,32392,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.24.4.364,test-retest reliability,1,NA,rnal consistency and 3-month test-retest reliabili,ty estimates exceeding.60 for patients with rap (wa,rnal consistency and 3-month test-retest reliability estimates exceeding.60 for patients with rap (wa,test(-| )retest reliabilit,none,20616,20637,.60,ty estimates exceeding,ding,0 for p,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,1,0.99,iable in this study (1-month test-retest reliabili,ty for the assessment-only controls =.99). as recom,iable in this study (1-month test-retest reliability for the assessment-only controls =.99). as recom,test(-| )retest reliabilit,none,20218,20239,.99,ty for the assessment-only controls =,ls =,9). as ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,2,0.63,iable in this study (1-month test-retest reliabili,"ty for controls =.63).

**exercise intensity**

as ","iable in this study (1-month test-retest reliability for controls =.63).

**exercise intensity**

as ",test(-| )retest reliabilit,none,20884,20905,.63,ty for controls =,ls =,"3).

**",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,3,0.61,iable in this study (1-month test-retest reliabili,"ty for controls =.61).

**bulimic symptoms**

the s","iable in this study (1-month test-retest reliability for controls =.61).

**bulimic symptoms**

the s",test(-| )retest reliabilit,none,21379,21400,.61,ty for controls =,ls =,"1).

**",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,4,0.95,iable in this study (1-month test-retest reliabili,"ty for controls =.95).

**negative affect**

negati","iable in this study (1-month test-retest reliability for controls =.95).

**negative affect**

negati",test(-| )retest reliabilit,none,22451,22472,.95,ty for controls =,ls =,"5).

**",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,5,0.72,iable in this study (1-month test-retest reliabili,"ty for controls =.72).

**self-reported dieting**

","iable in this study (1-month test-retest reliability for controls =.72).

**self-reported dieting**

",test(-| )retest reliabilit,none,23137,23158,.72,ty for controls =,ls =,"2).

**",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,6,NA,nal consistency (α =.95) and test-retest reliabili,"ty (r =.82; stice et al., 2002; van strien et al., ","nal consistency (α =.95) and test-retest reliability (r =.82; stice et al., 2002; van strien et al., ",test(-| )retest reliabilit,none,24067,24088,.82,ty (r =,(r =,2; stic,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.402,test-retest reliability,7,0.79,iable in this study (1-month test-retest reliabili,"ty for controls =.79).

results  


#### preliminar","iable in this study (1-month test-retest reliability for controls =.79).

results  


#### preliminar",test(-| )retest reliabilit,none,24250,24271,.79,ty for controls =,ls =,"9).

re",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.4.S41,test-retest reliability,1,NA,uchinich (2000) found strong test-retest reliabili,ty of time preference over a 1-week interval (r =.8,uchinich (2000) found strong test-retest reliability of time preference over a 1-week interval (r =.8,test(-| )retest reliabilit,none,22791,22812,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.24.5.526,test-retest reliability,1,NA,"., &amp; hohagen, f. (2002). test-retest reliabili",ty and validity of the pittsburgh sleep quality ind,"., &amp; hohagen, f. (2002). test-retest reliability and validity of the pittsburgh sleep quality ind",test(-| )retest reliabilit,none,25527,25548,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.24.6.579,test-retest reliability,1,NA,"riteria, and possesses sound test-retest reliabili","ty (r = .95), sensitivity (92%), and specificity (9","riteria, and possesses sound test-retest reliability (r = .95), sensitivity (92%), and specificity (9",test(-| )retest reliabilit,none,11231,11252,.95,ty (r = ,r = ,"5), sen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.6.586,test-retest reliability,1,NA,nternal consistency and good test-retest reliabili,ty. concurrent and construct validity for the scale,nternal consistency and good test-retest reliability. concurrent and construct validity for the scale,test(-| )retest reliabilit,none,16172,16193,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.24.6.617,test-retest reliability,1,NA,"utrona &amp; russell, 1987). test-retest reliabili",ty over 6 months was also very good (r = .81). to c,"utrona &amp; russell, 1987). test-retest reliability over 6 months was also very good (r = .81). to c",test(-| )retest reliabilit,none,10271,10292,.81,ty over 6 months was also very good (r = ,r = ,1). to ,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.24.6.617,test-retest reliability,2,NA,nsps α = .84; psps α = .87). test-retest reliabili,ty across 6 months was determined separately for th,nsps α = .84; psps α = .87). test-retest reliability across 6 months was determined separately for th,test(-| )retest reliabilit,none,12014,12035,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.24.6.630,test-retest reliability,1,0.49,t al. (2000) reported a mean test-retest reliabili,ty (3–4 month intervals) of .49 for the diet and ex,t al. (2000) reported a mean test-retest reliability (3–4 month intervals) of .49 for the diet and ex,test(-| )retest reliabilit,none,9071,9092,.49,ty (3–4 month intervals) of , of ,9 for t,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.1.102,test-retest reliability,1,NA, identify any reports of the test-retest reliabili,"ty of the pearlin and schooler mastery scale, satis"," identify any reports of the test-retest reliability of the pearlin and schooler mastery scale, satis",test(-| )retest reliabilit,none,28348,28369,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.1.102,test-retest reliability,2,NA," mastery scale, satisfactory test-retest reliabili",ty has been reported (over a relatively short inter," mastery scale, satisfactory test-retest reliability has been reported (over a relatively short inter",test(-| )retest reliabilit,none,28428,28449,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.1.74,test-retest reliability,1,NA,"y, internal consistency, and test-retest reliabili","ty (8-week interval: r = .59; radloff, 1977). in th","y, internal consistency, and test-retest reliability (8-week interval: r = .59; radloff, 1977). in th",test(-| )retest reliabilit,none,15960,15981,.59,ty (8-week interval: r = ,r = ,9; radl,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.1.74,test-retest reliability,2,0.68,ss has adequate internal and test-retest reliabili,"ty (cohen et al., 1983); in this study, α = .68.

*","ss has adequate internal and test-retest reliability (cohen et al., 1983); in this study, α = .68.

*",test(-| )retest reliabilit,none,16948,16969,.68,"ty (cohen et al., 1983); in this study, α = ",α = ,"8.

*",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.1.74,test-retest reliability,3,NA,d good internal consistency; test-retest reliabili,"ty; and convergent, divergent, and discriminant val","d good internal consistency; test-retest reliability; and convergent, divergent, and discriminant val",test(-| )retest reliabilit,none,17620,17641,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.1.74,test-retest reliability,4,0.88,al consistency (α = .88) and test-retest reliabili,ty (α = .88) are reportedly high (crowne &amp; marl,al consistency (α = .88) and test-retest reliability (α = .88) are reportedly high (crowne &amp; marl,test(-| )retest reliabilit,none,19581,19602,.88,ty (α = ,α = ,8) are ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.2.220,test-retest reliability,1,NA,"ect to internal homogeneity, test-retest reliabili","ty, and validity (buysse et al., 1989). we also use","ect to internal homogeneity, test-retest reliability, and validity (buysse et al., 1989). we also use",test(-| )retest reliabilit,none,11743,11764,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.3.274,test-retest reliability,1,NA,"nsistency (α = .96), 1-month test-retest reliabili","ty (r = .95), convergent validity with alternative ","nsistency (α = .96), 1-month test-retest reliability (r = .95), convergent validity with alternative ",test(-| )retest reliabilit,none,18873,18894,.95,ty (r = ,r = ,"5), con",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.3.274,test-retest reliability,2,NA,"eek later, resulting in high test-retest reliabili","ty (κ = 1.0).

**depressive symptoms**

an adapted ","eek later, resulting in high test-retest reliability (κ = 1.0).

**depressive symptoms**

an adapted ",test(-| )retest reliabilit,none,19515,19536,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.3.274,test-retest reliability,3,NA,istency (α = .85) and 1-year test-retest reliabili,"ty (r = .62) in prior studies (stice, burton, &amp;","istency (α = .85) and 1-year test-retest reliability (r = .62) in prior studies (stice, burton, &amp;",test(-| )retest reliabilit,none,20026,20047,.62,ty (r = ,r = ,2) in p,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.3.274,test-retest reliability,4,NA,"eek later, resulting in high test-retest reliabili","ty (κ = 1.0).

results  


#### preliminary analyse","eek later, resulting in high test-retest reliability (κ = 1.0).

results  


#### preliminary analyse",test(-| )retest reliabilit,none,20524,20545,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.25.3.413,test-retest reliability,1,0.74,lot has been shown to have a test-retest reliabili,"ty of .74 (carver et al., 1993). the cronbach's alp","lot has been shown to have a test-retest reliability of .74 (carver et al., 1993). the cronbach's alp",test(-| )retest reliabilit,none,24124,24145,.74,ty of , of ,4 (carv,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.6.753,test-retest reliability,1,NA,es (see table 1). four-month test-retest reliabili,"ty ranged from .55 to .78.  
  
![hea-25-6-753-tbl1","es (see table 1). four-month test-retest reliability ranged from .55 to .78.  
  
![hea-25-6-753-tbl1",test(-| )retest reliabilit,none,18916,18937,.55,ty ranged from ,rom ,5 to .7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.6.753,test-retest reliability,2,0.81,high (see table 1). two-week test-retest reliabili,ty is .81 for the total meaning score. the measure ,high (see table 1). two-week test-retest reliability is .81 for the total meaning score. the measure ,test(-| )retest reliabilit,none,20826,20847,.81,ty is , is ,1 for t,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.6.753,test-retest reliability,3,0.6,"ability was .77, and 6-month test-retest reliabili","ty was .60.

cancer-related stress

the impact of e","ability was .77, and 6-month test-retest reliability was .60.

cancer-related stress

the impact of e",test(-| )retest reliabilit,none,21785,21806,.60,ty was ,was ,"0.

can",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.25.6.753,test-retest reliability,4,0.78,"l score was .87, and 6-month test-retest reliabili","ty was .78.

results  


#### preliminary analyses
","l score was .87, and 6-month test-retest reliability was .78.

results  


#### preliminary analyses
",test(-| )retest reliabilit,none,22497,22518,.78,ty was ,was ,"8.

res",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.26.1.113,test-retest reliability,1,0.89,ound this scale to have high test-retest reliabili,ty (.89) and to be correlated with self-reported ph,ound this scale to have high test-retest reliability (.89) and to be correlated with self-reported ph,test(-| )retest reliabilit,none,12052,12073,.89,ty (,ty (,9) and ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.26.1.113,test-retest reliability,2,0.81,can't to 5 = i'm sure i can. test-retest reliabili,"ty for this scale was .81 (norman et al., 2004), an","can't to 5 = i'm sure i can. test-retest reliability for this scale was .81 (norman et al., 2004), an",test(-| )retest reliabilit,none,13074,13095,.81,ty for this scale was ,was ,1 (norm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.26.1.113,test-retest reliability,3,0.72,al consistency (α = .86) and test-retest reliabili,"ty (intraclass correlation coefficient = .72).

**h","al consistency (α = .86) and test-retest reliability (intraclass correlation coefficient = .72).

**h",test(-| )retest reliabilit,none,14159,14180,.72,ty (intraclass correlation coefficient = ,t = ,"2).

**",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.26.1.60,test-retest reliability,1,NA,rs primarily have focused on test-retest reliabili,"ty, partner concordance in reports, and randomized ","rs primarily have focused on test-retest reliability, partner concordance in reports, and randomized ",test(-| )retest reliabilit,none,5695,5716,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.27.1.59,test-retest reliability,1,0.93,"able and valid. for example, test-retest reliabili",ty of the pain worst item was .93 over a 2-day peri,"able and valid. for example, test-retest reliability of the pain worst item was .93 over a 2-day peri",test(-| )retest reliabilit,none,22352,22373,.93,ty of the pain worst item was ,was ,3 over ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.27.1.93,test-retest reliability,1,NA,"ch's alpha = .93), excellent test-retest reliabili","ty (r = .94), and good construct validity. the exac","ch's alpha = .93), excellent test-retest reliability (r = .94), and good construct validity. the exac",test(-| )retest reliabilit,none,13354,13375,.94,ty (r = ,r = ,"4), and",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.27.2.268,test-retest reliability,1,NA,rations were .71-.78 and the test-retest reliabili,"ty r = .81, p < .001.

#### potential mediating var","rations were .71-.78 and the test-retest reliability r = .81, p < .001.

#### potential mediating var",test(-| )retest reliabilit,none,14093,14114,.81,ty r = ,r = ,"1, p < ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.27.6.694,test-retest reliability,1,0.64,"p; braver, 1986). day-to-day test-retest reliabili","ties were computed, yielding a correlation of .64 f","p; braver, 1986). day-to-day test-retest reliabilities were computed, yielding a correlation of .64 f",test(-| )retest reliabilit,none,13895,13916,.64,"ties were computed, yielding a correlation of ", of ,4 f,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.27.6.694,test-retest reliability,2,NA,"vents. to measure stability, test-retest reliabili",ties were computed across days to yield an average ,"vents. to measure stability, test-retest reliabilities were computed across days to yield an average ",test(-| )retest reliabilit,none,15697,15718,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.27.6.694,test-retest reliability,3,NA,'pain as bad as it can be.'” test-retest reliabili,ties were computed across days to yield a day-to-da,'pain as bad as it can be.'” test-retest reliabilities were computed across days to yield a day-to-da,test(-| )retest reliabilit,none,17226,17247,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_0278-6133.4.3.189,test-retest reliability,1,NA,"such, &amp; luschene, 1970). test-retest reliabili",ties for the trait anxiety scale ranged from .73 to,"such, &amp; luschene, 1970). test-retest reliabilities for the trait anxiety scale ranged from .73 to",test(-| )retest reliabilit,none,9811,9832,.73,ties for the trait anxiety scale ranged from ,rom ,3 to,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_0278-6133.4.3.189,test-retest reliability,2,NA,"90 with a median of .82, and test-retest reliabili","ties ranged from .59 to .90 with a median of 82.5.
","90 with a median of .82, and test-retest reliabilities ranged from .59 to .90 with a median of 82.5.
",test(-| )retest reliabilit,none,10610,10631,.59,ties ranged from ,rom ,9 to .9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
