doi,alpha
10.1037_0894-4105.22.4.531,FALSE
10.1037_0894-4105.22.4.545,FALSE
10.1037_0894-4105.22.5.553,FALSE
10.1037_0894-4105.22.5.563,FALSE
10.1037_0894-4105.22.5.571,FALSE
10.1037_0894-4105.22.5.596,FALSE
10.1037_0894-4105.22.5.618,FALSE
10.1037_0894-4105.22.5.626,FALSE
10.1037_0894-4105.22.5.638,FALSE
10.1037_0894-4105.22.5.645,FALSE
10.1037_0894-4105.22.5.681,FALSE
10.1037_0894-4105.4.1.1,FALSE
10.1037_0894-4105.4.1.13,FALSE
10.1037_0894-4105.4.1.29,FALSE
10.1037_0894-4105.4.1.43,FALSE
10.1037_0894-4105.4.1.49,FALSE
10.1037_0894-4105.4.2.105,FALSE
10.1037_0894-4105.4.2.113,FALSE
10.1037_0894-4105.4.2.117,FALSE
10.1037_0894-4105.4.2.129,FALSE
10.1037_0894-4105.4.2.65,FALSE
10.1037_0894-4105.4.2.87,FALSE
10.1037_0894-4105.4.2.97,FALSE
10.1037_0894-4105.4.3.135,FALSE
10.1037_0894-4105.4.3.147,FALSE
10.1037_0894-4105.4.3.165,FALSE
10.1037_0894-4105.4.3.175,FALSE
10.1037_0894-4105.4.3.183,FALSE
10.1037_0894-4105.4.3.191,FALSE
10.1037_0894-4105.4.4.201,FALSE
10.1037_0894-4105.4.4.215,FALSE
10.1037_0894-4105.4.4.223,FALSE
10.1037_0894-4105.4.4.239,FALSE
10.1037_0894-4105.4.4.249,FALSE
10.1037_0894-4105.4.4.261,FALSE
10.1037_0894-4105.4.4.271,FALSE
10.1037_0894-4105.5.1.13,FALSE
10.1037_0894-4105.5.1.17,FALSE
10.1037_0894-4105.5.1.25,FALSE
10.1037_0894-4105.5.1.29,FALSE
10.1037_0894-4105.5.1.3,FALSE
10.1037_0894-4105.5.1.35,FALSE
10.1037_0894-4105.5.1.43,FALSE
10.1037_0894-4105.5.2.107,FALSE
10.1037_0894-4105.5.2.119,FALSE
10.1037_0894-4105.5.2.123,FALSE
10.1037_0894-4105.5.2.67,FALSE
10.1037_0894-4105.5.2.81,FALSE
10.1037_0894-4105.5.2.89,FALSE
10.1037_0894-4105.5.3.139,FALSE
10.1037_0894-4105.5.3.151,FALSE
10.1037_0894-4105.5.3.171,FALSE
10.1037_0894-4105.5.3.179,FALSE
10.1037_0894-4105.5.3.195,FALSE
10.1037_0894-4105.5.3.205,FALSE
10.1037_0894-4105.5.3.213,FALSE
10.1037_0894-4105.5.4.253,FALSE
10.1037_0894-4105.5.4.267,FALSE
10.1037_0894-4105.5.4.281,FALSE
10.1037_0894-4105.5.4.293,FALSE
10.1037_0894-4105.5.4.307,FALSE
10.1037_0894-4105.6.1.13,FALSE
10.1037_0894-4105.6.1.23,FALSE
10.1037_0894-4105.6.1.29,FALSE
10.1037_0894-4105.6.1.3,FALSE
10.1037_0894-4105.6.1.43,FALSE
10.1037_0894-4105.6.1.51,FALSE
10.1037_0894-4105.6.1.59,FALSE
10.1037_0894-4105.6.1.71,FALSE
10.1037_0894-4105.6.1.77,FALSE
10.1037_0894-4105.6.2.115,FALSE
10.1037_0894-4105.6.2.123,FALSE
10.1037_0894-4105.6.2.137,FALSE
10.1037_0894-4105.6.2.149,FALSE
10.1037_0894-4105.6.2.159,FALSE
10.1037_0894-4105.6.2.173,FALSE
10.1037_0894-4105.6.3.187,FALSE
10.1037_0894-4105.6.3.197,FALSE
10.1037_0894-4105.6.3.211,FALSE
10.1037_0894-4105.6.3.225,FALSE
10.1037_0894-4105.6.3.239,FALSE
10.1037_0894-4105.6.3.251,FALSE
10.1037_0894-4105.6.3.261,FALSE
10.1037_0894-4105.6.3.271,FALSE
10.1037_0894-4105.6.3.287,FALSE
10.1037_0894-4105.6.3.293,FALSE
10.1037_0894-4105.6.4.303,FALSE
10.1037_0894-4105.6.4.315,FALSE
10.1037_0894-4105.6.4.327,FALSE
10.1037_0894-4105.6.4.331,FALSE
10.1037_0894-4105.6.4.341,FALSE
10.1037_0894-4105.6.4.351,FALSE
10.1037_0894-4105.6.4.357,FALSE
10.1037_0894-4105.6.4.361,FALSE
10.1037_0894-4105.6.4.371,FALSE
10.1037_0894-4105.6.4.385,FALSE
10.1037_0894-4105.6.4.395,FALSE
10.1037_0894-4105.6.4.417,FALSE
10.1037_0894-4105.7.1.14,FALSE
10.1037_0894-4105.7.1.27,FALSE
10.1037_0894-4105.7.1.41,FALSE
10.1037_0894-4105.7.1.5,FALSE
10.1037_0894-4105.7.1.53,FALSE
10.1037_0894-4105.7.1.62,FALSE
10.1037_0894-4105.7.1.73,FALSE
10.1037_0894-4105.7.1.82,FALSE
10.1037_0894-4105.7.1.89,FALSE
10.1037_0894-4105.7.2.107,FALSE
10.1037_0894-4105.7.2.119,FALSE
10.1037_0894-4105.7.2.136,FALSE
10.1037_0894-4105.7.2.149,FALSE
10.1037_0894-4105.7.2.158,FALSE
10.1037_0894-4105.7.2.172,FALSE
10.1037_0894-4105.7.2.182,FALSE
10.1037_0894-4105.7.2.193,FALSE
10.1037_0894-4105.7.2.209,FALSE
10.1037_0894-4105.7.2.217,FALSE
10.1037_0894-4105.7.2.228,FALSE
10.1037_0894-4105.7.3.242,FALSE
10.1037_0894-4105.7.3.273,FALSE
10.1037_0894-4105.7.3.296,FALSE
10.1037_0894-4105.7.3.306,FALSE
10.1037_0894-4105.7.3.325,FALSE
10.1037_0894-4105.7.3.343,FALSE
10.1037_0894-4105.7.3.351,FALSE
10.1037_0894-4105.7.3.364,FALSE
10.1037_0894-4105.7.3.375,FALSE
10.1037_0894-4105.7.3.385,FALSE
10.1037_0894-4105.7.3.396,FALSE
10.1037_0894-4105.7.3.406,FALSE
10.1037_0894-4105.7.4.427,FALSE
10.1037_0894-4105.7.4.433,FALSE
10.1037_0894-4105.7.4.445,FALSE
10.1037_0894-4105.7.4.464,FALSE
10.1037_0894-4105.7.4.476,FALSE
10.1037_0894-4105.7.4.490,FALSE
10.1037_0894-4105.7.4.500,FALSE
10.1037_0894-4105.7.4.510,FALSE
10.1037_0894-4105.7.4.519,FALSE
10.1037_0894-4105.7.4.530,FALSE
10.1037_0894-4105.7.4.536,FALSE
10.1037_0894-4105.7.4.548,FALSE
10.1037_0894-4105.7.4.553,FALSE
10.1037_0894-4105.8.1.100,FALSE
10.1037_0894-4105.8.1.110,FALSE
10.1037_0894-4105.8.1.118,FALSE
10.1037_0894-4105.8.1.14,FALSE
10.1037_0894-4105.8.1.25,FALSE
10.1037_0894-4105.8.1.3,FALSE
10.1037_0894-4105.8.1.31,FALSE
10.1037_0894-4105.8.1.38,FALSE
10.1037_0894-4105.8.1.44,FALSE
10.1037_0894-4105.8.1.49,FALSE
10.1037_0894-4105.8.1.55,FALSE
10.1037_0894-4105.8.1.65,FALSE
10.1037_0894-4105.8.1.75,FALSE
10.1037_0894-4105.8.1.83,FALSE
10.1037_0894-4105.8.1.91,FALSE
10.1037_0894-4105.8.1.95,FALSE
10.1037_0894-4105.8.2.139,FALSE
10.1037_0894-4105.8.2.148,FALSE
10.1037_0894-4105.8.2.160,FALSE
10.1037_0894-4105.8.2.171,FALSE
10.1037_0894-4105.8.2.180,FALSE
10.1037_0894-4105.8.2.187,FALSE
10.1037_0894-4105.8.2.194,FALSE
10.1037_0894-4105.8.2.203,FALSE
10.1037_0894-4105.8.2.210,FALSE
10.1037_0894-4105.8.2.218,FALSE
10.1037_0894-4105.8.2.227,FALSE
10.1037_0894-4105.8.2.242,FALSE
10.1037_0894-4105.8.2.246,FALSE
10.1037_0894-4105.8.2.255,FALSE
10.1037_0894-4105.8.2.263,FALSE
10.1037_0894-4105.8.2.278,FALSE
10.1037_0894-4105.8.2.284,FALSE
10.1037_0894-4105.8.2.289,FALSE
10.1037_0894-4105.8.3.301,FALSE
10.1037_0894-4105.8.3.316,FALSE
10.1037_0894-4105.8.3.325,FALSE
10.1037_0894-4105.8.3.333,FALSE
10.1037_0894-4105.8.3.343,FALSE
10.1037_0894-4105.8.3.355,FALSE
10.1037_0894-4105.8.3.374,FALSE
10.1037_0894-4105.8.3.385,FALSE
10.1037_0894-4105.8.3.395,FALSE
10.1037_0894-4105.8.3.408,FALSE
10.1037_0894-4105.8.3.413,FALSE
10.1037_0894-4105.8.3.424,FALSE
10.1037_0894-4105.8.3.433,FALSE
10.1037_0894-4105.8.3.445,FALSE
10.1037_0894-4105.8.3.451,FALSE
10.1037_0894-4105.8.3.464,FALSE
10.1037_0894-4105.8.3.471,FALSE
10.1037_0894-4105.8.4.579,FALSE
10.1037_0894-4105.8.4.588,FALSE
10.1037_0894-4105.8.4.598,FALSE
10.1037_0894-4105.8.4.614,FALSE
10.1037_0894-4105.9.2.147,FALSE
10.1037_0894-4105.9.2.157,FALSE
10.1037_0894-4105.9.2.165,FALSE
10.1037_0894-4105.9.2.174,FALSE
10.1037_0894-4105.9.2.177,FALSE
10.1037_0894-4105.9.2.187,FALSE
10.1037_0894-4105.9.2.198,FALSE
10.1037_0894-4105.9.2.206,FALSE
10.1037_0894-4105.9.2.211,FALSE
10.1037_0894-4105.9.2.220,FALSE
10.1037_0894-4105.9.2.229,FALSE
10.1037_0894-4105.9.2.236,FALSE
10.1037_0894-4105.9.2.246,FALSE
10.1037_0894-4105.9.2.255,FALSE
10.1037_0894-4105.9.3.275,FALSE
10.1037_0894-4105.9.3.281,FALSE
10.1037_0894-4105.9.3.291,FALSE
10.1037_0894-4105.9.3.304,FALSE
10.1037_0894-4105.9.3.313,FALSE
10.1037_0894-4105.9.3.321,FALSE
10.1037_0894-4105.9.3.329,FALSE
10.1037_0894-4105.9.3.338,FALSE
10.1037_0894-4105.9.3.345,FALSE
10.1037_0894-4105.9.3.354,FALSE
10.1037_0894-4105.9.3.364,FALSE
10.1037_0894-4105.9.3.378,FALSE
10.1037_0894-4105.9.3.390,FALSE
10.1037_0894-4105.9.3.399,FALSE
10.1037_0894-4105.9.3.409,FALSE
10.1037_0894-4105.9.4.427,FALSE
10.1037_0894-4105.9.4.449,FALSE
10.1037_0894-4105.9.4.457,FALSE
10.1037_0894-4105.9.4.464,FALSE
10.1037_0894-4105.9.4.470,FALSE
10.1037_0894-4105.9.4.481,FALSE
10.1037_0894-4105.9.4.491,FALSE
10.1037_0894-4105.9.4.501,FALSE
10.1037_0894-4105.9.4.518,FALSE
10.1037_0894-4105.9.4.529,FALSE
10.1037_0894-4105.9.4.537,FALSE
10.1037_0894-4105.9.4.556,FALSE
10.1037_0894-4105.9.4.565,FALSE
10.1037_0894-4105.9.4.573,FALSE
10.1037_0894-4105.9.4.580,FALSE
10.1037_0894-4105.9.4.592,FALSE
10.1037_0894-4105.9.4.599,FALSE
10.1037_0894-4105.9.4.606,FALSE
10.1037_1040-3590.1.1.18,FALSE
10.1037_1040-3590.1.1.23,FALSE
10.1037_1040-3590.1.1.30,FALSE
10.1037_1040-3590.1.1.35,FALSE
10.1037_1040-3590.1.1.41,FALSE
10.1037_1040-3590.1.1.46,FALSE
10.1037_1040-3590.1.1.58,FALSE
10.1037_1040-3590.1.1.6,FALSE
10.1037_1040-3590.1.1.64,FALSE
10.1037_1040-3590.1.1.68,FALSE
10.1037_1040-3590.1.2.103,FALSE
10.1037_1040-3590.1.2.112,FALSE
10.1037_1040-3590.1.2.118,FALSE
10.1037_1040-3590.1.2.126,FALSE
10.1037_1040-3590.1.2.130,FALSE
10.1037_1040-3590.1.2.142,FALSE
10.1037_1040-3590.1.2.146,FALSE
10.1037_1040-3590.1.2.150,FALSE
10.1037_1040-3590.1.2.155,FALSE
10.1037_1040-3590.1.2.75,FALSE
10.1037_1040-3590.1.2.82,FALSE
10.1037_1040-3590.1.2.92,FALSE
10.1037_1040-3590.1.2.98,FALSE
10.1037_1040-3590.1.3.163,FALSE
10.1037_1040-3590.1.3.169,FALSE
10.1037_1040-3590.1.3.175,FALSE
10.1037_1040-3590.1.3.181,FALSE
10.1037_1040-3590.1.3.186,FALSE
10.1037_1040-3590.1.3.192,FALSE
10.1037_1040-3590.1.3.198,FALSE
10.1037_1040-3590.1.3.203,FALSE
10.1037_1040-3590.1.3.211,FALSE
10.1037_1040-3590.1.3.219,FALSE
10.1037_1040-3590.1.3.224,FALSE
10.1037_1040-3590.1.3.230,FALSE
10.1037_1040-3590.1.3.238,FALSE
10.1037_1040-3590.1.3.242,FALSE
10.1037_1040-3590.1.4.251,FALSE
10.1037_1040-3590.1.4.260,FALSE
10.1037_1040-3590.1.4.266,FALSE
10.1037_1040-3590.1.4.273,FALSE
10.1037_1040-3590.1.4.277,FALSE
10.1037_1040-3590.1.4.284,FALSE
10.1037_1040-3590.1.4.292,FALSE
10.1037_1040-3590.1.4.300,FALSE
10.1037_1040-3590.1.4.305,FALSE
10.1037_1040-3590.1.4.317,FALSE
10.1037_1040-3590.1.4.331,FALSE
10.1037_1040-3590.1.4.339,FALSE
10.1037_1040-3590.1.4.342,FALSE
10.1037_1040-3590.1.4.345,FALSE
10.1037_1040-3590.10.1.10,FALSE
10.1037_1040-3590.10.1.21,FALSE
10.1037_1040-3590.10.1.3,FALSE
10.1037_1040-3590.10.1.33,FALSE
10.1037_1040-3590.10.1.38,FALSE
10.1037_1040-3590.10.1.41,FALSE
10.1037_1040-3590.10.1.71,FALSE
10.1037_1040-3590.10.2.107,FALSE
10.1037_1040-3590.10.2.120,FALSE
10.1037_1040-3590.10.2.140,FALSE
10.1037_1040-3590.10.2.156,FALSE
10.1037_1040-3590.10.2.171,FALSE
10.1037_1040-3590.10.2.182,FALSE
10.1037_1040-3590.10.3.195,FALSE
10.1037_1040-3590.10.3.215,FALSE
10.1037_1040-3590.10.3.221,FALSE
10.1037_1040-3590.10.3.241,FALSE
10.1037_1040-3590.10.3.250,FALSE
10.1037_1040-3590.10.3.277,FALSE
10.1037_1040-3590.10.3.285,FALSE
10.1037_1040-3590.10.3.292,FALSE
10.1037_1040-3590.10.4.307,FALSE
10.1037_1040-3590.10.4.316,FALSE
10.1037_1040-3590.10.4.331,FALSE
10.1037_1040-3590.10.4.345,FALSE
10.1037_1040-3590.10.4.360,FALSE
10.1037_1040-3590.10.4.379,FALSE
10.1037_1040-3590.10.4.396,FALSE
10.1037_1040-3590.10.4.399,FALSE
10.1037_1040-3590.10.4.431,FALSE
10.1037_1040-3590.10.4.435,FALSE
10.1037_1040-3590.11.1.101,FALSE
10.1037_1040-3590.11.1.108,FALSE
10.1037_1040-3590.11.1.14,FALSE
10.1037_1040-3590.11.1.24,FALSE
10.1037_1040-3590.11.1.29,FALSE
10.1037_1040-3590.11.1.39,FALSE
10.1037_1040-3590.11.1.48,FALSE
10.1037_1040-3590.11.1.58,FALSE
10.1037_1040-3590.11.1.67,FALSE
10.1037_1040-3590.11.1.77,FALSE
10.1037_1040-3590.11.1.86,FALSE
10.1037_1040-3590.11.1.94,FALSE
10.1037_1040-3590.11.2.124,FALSE
10.1037_1040-3590.11.2.166,FALSE
10.1037_1040-3590.11.2.177,FALSE
10.1037_1040-3590.11.2.186,FALSE
10.1037_1040-3590.11.2.198,FALSE
10.1037_1040-3590.11.2.207,FALSE
10.1037_1040-3590.11.3.235,FALSE
10.1037_1040-3590.11.3.240,FALSE
10.1037_1040-3590.11.3.251,FALSE
10.1037_1040-3590.11.3.266,FALSE
10.1037_1040-3590.11.3.278,FALSE
10.1037_1040-3590.11.3.297,FALSE
10.1037_1040-3590.11.3.315,FALSE
10.1037_1040-3590.11.3.326,FALSE
10.1037_1040-3590.11.3.339,FALSE
10.1037_1040-3590.11.3.345,FALSE
10.1037_1040-3590.11.3.386,FALSE
10.1037_1040-3590.11.3.396,FALSE
10.1037_1040-3590.11.4.411,FALSE
10.1037_1040-3590.11.4.415,FALSE
10.1037_1040-3590.11.4.426,FALSE
10.1037_1040-3590.11.4.439,FALSE
10.1037_1040-3590.11.4.448,FALSE
10.1037_1040-3590.11.4.458,FALSE
10.1037_1040-3590.11.4.466,FALSE
10.1037_1040-3590.11.4.480,FALSE
10.1037_1040-3590.11.4.490,FALSE
10.1037_1040-3590.11.4.498,FALSE
10.1037_1040-3590.11.4.514,FALSE
10.1037_1040-3590.11.4.546,FALSE
10.1037_1040-3590.12.1.19,FALSE
10.1037_1040-3590.12.1.3,FALSE
10.1037_1040-3590.12.1.31,FALSE
10.1037_1040-3590.12.1.40,FALSE
10.1037_1040-3590.12.1.52,FALSE
10.1037_1040-3590.12.1.6,FALSE
10.1037_1040-3590.12.1.89,FALSE
10.1037_1040-3590.12.1.97,FALSE
10.1037_1040-3590.12.2.132,FALSE
10.1037_1040-3590.12.2.140,FALSE
10.1037_1040-3590.12.2.158,FALSE
10.1037_1040-3590.12.2.166,FALSE
10.1037_1040-3590.12.2.193,FALSE
10.1037_1040-3590.12.2.210,FALSE
10.1037_1040-3590.12.3.235,FALSE
10.1037_1040-3590.12.3.237,FALSE
10.1037_1040-3590.12.3.245,FALSE
10.1037_1040-3590.12.3.252,FALSE
10.1037_1040-3590.12.3.253,FALSE
10.1037_1040-3590.12.3.263,FALSE
10.1037_1040-3590.12.3.272,FALSE
10.1037_1040-3590.12.3.281,FALSE
10.1037_1040-3590.12.3.287,FALSE
10.1037_1040-3590.12.3.298,FALSE
10.1037_1040-3590.12.3.319,FALSE
10.1037_1040-3590.12.3.335,FALSE
10.1037_1040-3590.12.3.341,FALSE
10.1037_1040-3590.12.3.346,FALSE
10.1037_1040-3590.12.3.354,FALSE
10.1037_1040-3590.12.4.371,FALSE
10.1037_1040-3590.12.4.394,FALSE
10.1037_1040-3590.12.4.402,FALSE
10.1037_1040-3590.12.4.414,FALSE
10.1037_1040-3590.12.4.418,FALSE
10.1037_1040-3590.12.4.431,FALSE
10.1037_1040-3590.12.4.436,FALSE
10.1037_1040-3590.12.4.440,FALSE
10.1037_1040-3590.12.4.447,FALSE
10.1037_1040-3590.12.4.451,FALSE
10.1037_1040-3590.13.1.118,FALSE
10.1037_1040-3590.13.1.140,FALSE
10.1037_1040-3590.13.1.46,FALSE
10.1037_1040-3590.13.1.59,FALSE
10.1037_1040-3590.13.1.73,FALSE
10.1037_1040-3590.13.1.86,FALSE
10.1037_1040-3590.13.3.299,FALSE
10.1037_1040-3590.13.3.306,FALSE
10.1037_1040-3590.13.4.419,FALSE
10.1037_1040-3590.13.4.423,FALSE
10.1037_1040-3590.13.4.433,FALSE
10.1037_1040-3590.13.4.449,FALSE
10.1037_1040-3590.13.4.452,FALSE
10.1037_1040-3590.13.4.472,FALSE
10.1037_1040-3590.13.4.486,FALSE
10.1037_1040-3590.13.4.503,FALSE
10.1037_1040-3590.13.4.531,FALSE
10.1037_1040-3590.13.4.543,FALSE
10.1037_1040-3590.13.4.549,FALSE
10.1037_1040-3590.13.4.566,FALSE
10.1037_1040-3590.13.4.572,FALSE
10.1037_1040-3590.13.4.592,FALSE
10.1037_1040-3590.14.1.110,FALSE
10.1037_1040-3590.14.1.16,FALSE
10.1037_1040-3590.14.1.27,FALSE
10.1037_1040-3590.14.1.3,FALSE
10.1037_1040-3590.14.1.50,FALSE
10.1037_1040-3590.14.1.60,FALSE
10.1037_1040-3590.14.1.74,FALSE
10.1037_1040-3590.14.1.97,FALSE
10.1037_1040-3590.14.2.146,FALSE
10.1037_1040-3590.14.2.150,FALSE
10.1037_1040-3590.14.2.164,FALSE
10.1037_1040-3590.14.2.170,FALSE
10.1037_1040-3590.14.2.177,FALSE
10.1037_1040-3590.14.2.184,FALSE
10.1037_1040-3590.14.2.202,FALSE
10.1037_1040-3590.14.2.209,FALSE
10.1037_1040-3590.15.3.243,FALSE
10.1037_1040-3590.15.3.248,FALSE
10.1037_1040-3590.15.3.306,FALSE
10.1037_1040-3590.15.3.311,FALSE
10.1037_1040-3590.15.3.326,FALSE
10.1037_1040-3590.15.3.333,FALSE
10.1037_1040-3590.15.3.351,FALSE
10.1037_1040-3590.15.3.360,FALSE
10.1037_1040-3590.15.3.413,FALSE
10.1037_1040-3590.15.3.426,FALSE
10.1037_1040-3590.15.3.435,FALSE
10.1037_1040-3590.15.4.443,FALSE
10.1037_1040-3590.15.4.446,FALSE
10.1037_1040-3590.15.4.456,FALSE
10.1037_1040-3590.15.4.467,FALSE
10.1037_1040-3590.15.4.478,FALSE
10.1037_1040-3590.15.4.496,FALSE
10.1037_1040-3590.15.4.508,FALSE
10.1037_1040-3590.15.4.521,FALSE
10.1037_1040-3590.15.4.550,FALSE
10.1037_1040-3590.15.4.582,FALSE
10.1037_1040-3590.16.1.27,FALSE
10.1037_1040-3590.16.1.51,FALSE
10.1037_1040-3590.16.1.81,FALSE
10.1037_1040-3590.16.1.85,FALSE
10.1037_1040-3590.16.1.90,FALSE
10.1037_1040-3590.16.4.347,FALSE
10.1037_1040-3590.16.4.360,FALSE
10.1037_1040-3590.16.4.386,FALSE
10.1037_1040-3590.16.4.396,FALSE
10.1037_1040-3590.16.4.402,FALSE
10.1037_1040-3590.17.1.103,FALSE
10.1037_1040-3590.17.1.15,FALSE
10.1037_1040-3590.17.1.28,FALSE
10.1037_1040-3590.17.1.44,FALSE
10.1037_1040-3590.17.1.56,FALSE
10.1037_1040-3590.17.2.131,FALSE
10.1037_1040-3590.17.2.156,FALSE
10.1037_1040-3590.17.2.191,FALSE
10.1037_1040-3590.17.2.200,FALSE
10.1037_1040-3590.17.2.212,FALSE
10.1037_1040-3590.17.2.237,FALSE
10.1037_1040-3590.17.2.242,FALSE
10.1037_1040-3590.17.3.251,FALSE
10.1037_1040-3590.17.3.256,FALSE
10.1037_1040-3590.17.3.267,FALSE
10.1037_1040-3590.17.3.278,FALSE
10.1037_1040-3590.17.3.288,FALSE
10.1037_1040-3590.17.3.308,FALSE
10.1037_1040-3590.17.3.312,FALSE
10.1037_1040-3590.17.3.324,FALSE
10.1037_1040-3590.17.3.336,FALSE
10.1037_1040-3590.17.3.359,FALSE
10.1037_1040-3590.17.3.369,FALSE
10.1037_1040-3590.17.3.375,FALSE
10.1037_1040-3590.17.3.379,FALSE
10.1037_1040-3590.17.3.385,FALSE
10.1037_1040-3590.17.4.395,FALSE
10.1037_1040-3590.17.4.396,FALSE
10.1037_1040-3590.17.4.409,FALSE
10.1037_1040-3590.17.4.413,FALSE
10.1037_1040-3590.17.4.415,FALSE
10.1037_1040-3590.17.4.446,FALSE
10.1037_1040-3590.17.4.462,FALSE
10.1037_1040-3590.17.4.476,FALSE
10.1037_1040-3590.17.4.497,FALSE
10.1037_1040-3590.18.1.1,FALSE
10.1037_1040-3590.18.1.112,FALSE
10.1037_1040-3590.18.1.118,FALSE
10.1037_1040-3590.18.1.123,FALSE
10.1037_1040-3590.18.1.126,FALSE
10.1037_1040-3590.18.1.15,FALSE
10.1037_1040-3590.18.1.22,FALSE
10.1037_1040-3590.18.1.33,FALSE
10.1037_1040-3590.18.1.48,FALSE
10.1037_1040-3590.18.1.62,FALSE
10.1037_1040-3590.18.1.71,FALSE
10.1037_1040-3590.18.1.81,FALSE
10.1037_1040-3590.18.1.89,FALSE
10.1037_1040-3590.18.1.95,FALSE
10.1037_1040-3590.18.2.142,FALSE
10.1037_1040-3590.18.2.165,FALSE
10.1037_1040-3590.18.2.174,FALSE
10.1037_1040-3590.18.2.182,FALSE
10.1037_1040-3590.18.2.192,FALSE
10.1037_1040-3590.18.2.215,FALSE
10.1037_1040-3590.18.2.220,FALSE
10.1037_1040-3590.18.2.231,FALSE
10.1037_1040-3590.18.3.239,FALSE
10.1037_1040-3590.18.3.250,FALSE
10.1037_1040-3590.18.3.262,FALSE
10.1037_1040-3590.18.3.278,FALSE
10.1037_1040-3590.18.3.289,FALSE
10.1037_1040-3590.18.3.303,FALSE
10.1037_1040-3590.18.3.324,FALSE
10.1037_1040-3590.18.3.334,FALSE
10.1037_1040-3590.18.3.346,FALSE
10.1037_1040-3590.18.3.353,FALSE
10.1037_1040-3590.18.4.373,FALSE
10.1037_1040-3590.18.4.382,FALSE
10.1037_1040-3590.18.4.424,FALSE
10.1037_1040-3590.18.4.439,FALSE
10.1037_1040-3590.18.4.444,FALSE
10.1037_1040-3590.18.4.452,FALSE
10.1037_1040-3590.18.4.458,FALSE
10.1037_1040-3590.19.3.269,FALSE
10.1037_1040-3590.19.3.298,FALSE
10.1037_1040-3590.19.3.330,FALSE
10.1037_1040-3590.19.3.340,FALSE
10.1037_1040-3590.19.3.356,FALSE
10.1037_1040-3590.19.4.411,FALSE
10.1037_1040-3590.19.4.449,FALSE
10.1037_1040-3590.19.4.469,FALSE
10.1037_1040-3590.19.4.474,FALSE
10.1037_1040-3590.2.1.12,FALSE
10.1037_1040-3590.2.1.3,FALSE
10.1037_1040-3590.2.1.31,FALSE
10.1037_1040-3590.2.1.35,FALSE
10.1037_1040-3590.2.1.41,FALSE
10.1037_1040-3590.2.1.45,FALSE
10.1037_1040-3590.2.1.51,FALSE
10.1037_1040-3590.2.1.56,FALSE
10.1037_1040-3590.2.1.64,FALSE
10.1037_1040-3590.2.1.80,FALSE
10.1037_1040-3590.2.1.86,FALSE
10.1037_1040-3590.2.1.91,FALSE
10.1037_1040-3590.2.1.98,FALSE
10.1037_1040-3590.2.2.107,FALSE
10.1037_1040-3590.2.2.129,FALSE
10.1037_1040-3590.2.2.134,FALSE
10.1037_1040-3590.2.2.139,FALSE
10.1037_1040-3590.2.2.145,FALSE
10.1037_1040-3590.2.2.149,FALSE
10.1037_1040-3590.2.2.156,FALSE
10.1037_1040-3590.2.2.164,FALSE
10.1037_1040-3590.2.2.169,FALSE
10.1037_1040-3590.2.2.175,FALSE
10.1037_1040-3590.2.2.179,FALSE
10.1037_1040-3590.2.2.186,FALSE
10.1037_1040-3590.2.2.198,FALSE
10.1037_1040-3590.2.2.202,FALSE
10.1037_1040-3590.2.2.206,FALSE
10.1037_1040-3590.2.2.209,FALSE
10.1037_1040-3590.2.3.219,FALSE
10.1037_1040-3590.2.3.238,FALSE
10.1037_1040-3590.2.3.248,FALSE
10.1037_1040-3590.2.3.256,FALSE
10.1037_1040-3590.2.3.262,FALSE
10.1037_1040-3590.2.3.269,FALSE
10.1037_1040-3590.2.3.276,FALSE
10.1037_1040-3590.2.3.281,FALSE
10.1037_1040-3590.2.3.286,FALSE
10.1037_1040-3590.2.3.289,FALSE
10.1037_1040-3590.2.3.293,FALSE
10.1037_1040-3590.2.3.298,FALSE
10.1037_1040-3590.2.3.304,FALSE
10.1037_1040-3590.2.3.313,FALSE
10.1037_1040-3590.2.3.317,FALSE
10.1037_1040-3590.2.3.326,FALSE
10.1037_1040-3590.2.3.333,FALSE
10.1037_1040-3590.2.3.342,FALSE
10.1037_1040-3590.2.4.355,FALSE
10.1037_1040-3590.2.4.376,FALSE
10.1037_1040-3590.2.4.398,FALSE
10.1037_1040-3590.2.4.404,FALSE
10.1037_1040-3590.2.4.412,FALSE
10.1037_1040-3590.2.4.419,FALSE
10.1037_1040-3590.2.4.423,FALSE
10.1037_1040-3590.2.4.432,FALSE
10.1037_1040-3590.2.4.438,FALSE
10.1037_1040-3590.2.4.442,FALSE
10.1037_1040-3590.2.4.447,FALSE
10.1037_1040-3590.2.4.451,FALSE
10.1037_1040-3590.2.4.460,FALSE
10.1037_1040-3590.2.4.470,FALSE
10.1037_1040-3590.2.4.483,FALSE
10.1037_1040-3590.2.4.486,FALSE
10.1037_1040-3590.2.4.489,FALSE
10.1037_1040-3590.20.1.1,FALSE
10.1037_1040-3590.20.1.23,FALSE
10.1037_1040-3590.20.1.35,FALSE
10.1037_1040-3590.20.1.55,FALSE
10.1037_1040-3590.20.1.76,FALSE
10.1037_1040-3590.20.2.103,FALSE
10.1037_1040-3590.20.2.131,FALSE
10.1037_1040-3590.20.2.159,FALSE
10.1037_1040-3590.20.2.175,FALSE
10.1037_1040-3590.20.2.189,FALSE
10.1037_1040-3590.20.3.227,FALSE
10.1037_1040-3590.20.3.238,FALSE
